version,id,assetId,isDifferent,isUnlockedByDefault,isAccessable
4,115,180,FALSE,FALSE,TRUE
4,116,181,FALSE,FALSE,TRUE
4,117,191,FALSE,FALSE,TRUE
4,118,192,FALSE,FALSE,TRUE
4,119,182,FALSE,FALSE,TRUE
4,120,185,FALSE,FALSE,TRUE
4,121,190,FALSE,FALSE,TRUE
4,122,189,FALSE,FALSE,TRUE
4,123,205,FALSE,FALSE,TRUE
4,124,183,FALSE,FALSE,TRUE
4,125,184,FALSE,FALSE,TRUE
4,126,186,FALSE,FALSE,TRUE
4,127,193,FALSE,FALSE,TRUE
4,128,194,FALSE,FALSE,TRUE
4,129,187,FALSE,FALSE,TRUE
4,130,188,FALSE,FALSE,TRUE
4,131,197,FALSE,FALSE,TRUE
4,132,206,FALSE,FALSE,TRUE
4,133,212,FALSE,FALSE,TRUE
4,134,204,FALSE,FALSE,TRUE
4,135,207,FALSE,FALSE,TRUE
4,136,208,FALSE,FALSE,TRUE
4,137,209,FALSE,FALSE,TRUE
4,138,210,FALSE,FALSE,TRUE
4,139,211,FALSE,FALSE,TRUE
4,140,221,FALSE,FALSE,TRUE
4,141,222,FALSE,FALSE,TRUE
4,142,223,FALSE,FALSE,TRUE
4,143,224,FALSE,FALSE,TRUE
4,144,225,FALSE,FALSE,TRUE
4,145,229,FALSE,FALSE,TRUE
4,146,227,FALSE,FALSE,TRUE
4,147,228,FALSE,FALSE,TRUE
4,148,251,FALSE,FALSE,TRUE
4,149,250,FALSE,FALSE,TRUE
4,150,226,FALSE,FALSE,TRUE
4,151,230,FALSE,FALSE,TRUE
4,152,255,FALSE,FALSE,TRUE
4,153,256,FALSE,FALSE,TRUE
4,154,254,FALSE,FALSE,TRUE
4,155,249,FALSE,FALSE,TRUE
4,156,236,FALSE,FALSE,TRUE
4,157,237,FALSE,FALSE,TRUE
4,158,235,FALSE,FALSE,TRUE
4,159,263,FALSE,FALSE,TRUE
4,160,265,FALSE,FALSE,TRUE
4,161,266,FALSE,FALSE,TRUE
4,162,264,FALSE,FALSE,TRUE
4,163,267,FALSE,FALSE,TRUE
4,164,269,FALSE,FALSE,TRUE
4,165,271,FALSE,FALSE,TRUE
4,166,270,FALSE,FALSE,TRUE
4,167,268,FALSE,FALSE,TRUE
4,168,295,FALSE,FALSE,TRUE
4,169,296,FALSE,FALSE,TRUE
4,170,297,FALSE,FALSE,TRUE
4,171,287,FALSE,FALSE,TRUE
4,172,288,FALSE,FALSE,TRUE
4,173,289,FALSE,FALSE,TRUE
4,174,290,FALSE,FALSE,TRUE
4,175,291,FALSE,FALSE,TRUE
4,176,292,FALSE,FALSE,TRUE
4,177,293,FALSE,FALSE,TRUE
4,178,294,FALSE,FALSE,TRUE
4,179,283,FALSE,FALSE,TRUE
4,180,284,FALSE,FALSE,TRUE
4,181,285,FALSE,FALSE,TRUE
4,182,286,FALSE,FALSE,TRUE
4,183,309,FALSE,FALSE,TRUE
4,184,301,FALSE,FALSE,TRUE
4,185,302,FALSE,FALSE,TRUE
4,186,300,FALSE,FALSE,TRUE
4,187,299,FALSE,FALSE,TRUE
4,188,313,FALSE,FALSE,TRUE
4,189,314,FALSE,FALSE,TRUE
4,190,311,FALSE,FALSE,TRUE
4,191,312,FALSE,FALSE,TRUE
4,192,315,FALSE,FALSE,TRUE
4,193,316,FALSE,FALSE,TRUE
4,194,325,FALSE,FALSE,TRUE
4,195,326,FALSE,FALSE,TRUE
4,196,298,FALSE,FALSE,TRUE
4,197,310,FALSE,FALSE,TRUE
4,198,351,FALSE,FALSE,TRUE
4,199,352,FALSE,FALSE,TRUE
4,200,349,FALSE,FALSE,TRUE
4,201,350,FALSE,FALSE,TRUE
4,202,358,FALSE,FALSE,TRUE
4,203,359,FALSE,FALSE,TRUE
4,204,360,FALSE,FALSE,TRUE
4,205,361,FALSE,FALSE,TRUE
4,206,369,FALSE,FALSE,TRUE
4,207,367,FALSE,FALSE,TRUE
4,208,368,FALSE,FALSE,TRUE
4,209,362,FALSE,FALSE,TRUE
4,210,363,FALSE,FALSE,TRUE
4,211,364,FALSE,FALSE,TRUE
4,212,365,FALSE,FALSE,TRUE
4,213,366,FALSE,FALSE,TRUE
4,214,234,FALSE,FALSE,TRUE
4,215,233,FALSE,FALSE,TRUE
4,216,247,FALSE,FALSE,TRUE
4,217,248,FALSE,FALSE,TRUE
4,218,281,FALSE,FALSE,TRUE
4,219,282,FALSE,FALSE,TRUE
4,220,322,FALSE,FALSE,TRUE
4,221,323,FALSE,FALSE,TRUE
4,222,324,FALSE,FALSE,TRUE
4,223,277,FALSE,FALSE,TRUE
4,224,278,FALSE,FALSE,TRUE
4,225,231,FALSE,FALSE,TRUE
4,226,232,FALSE,FALSE,TRUE
4,227,219,FALSE,FALSE,TRUE
4,228,220,FALSE,FALSE,TRUE
4,229,279,FALSE,FALSE,TRUE
4,230,280,FALSE,FALSE,TRUE
4,231,252,FALSE,FALSE,TRUE
4,232,253,FALSE,FALSE,TRUE
4,233,276,FALSE,FALSE,TRUE
4,234,273,FALSE,FALSE,TRUE
4,235,275,FALSE,FALSE,TRUE
4,236,274,FALSE,FALSE,TRUE
4,237,272,FALSE,FALSE,TRUE
4,238,330,FALSE,FALSE,TRUE
4,239,331,FALSE,FALSE,TRUE
4,240,332,FALSE,FALSE,TRUE
4,241,333,FALSE,FALSE,TRUE
4,242,375,FALSE,FALSE,TRUE
4,243,376,FALSE,FALSE,TRUE
4,244,377,FALSE,FALSE,TRUE
4,245,378,FALSE,FALSE,TRUE
4,246,379,FALSE,FALSE,TRUE
4,247,380,FALSE,FALSE,TRUE
4,248,149,FALSE,FALSE,TRUE
4,249,150,FALSE,FALSE,TRUE
4,250,342,FALSE,FALSE,TRUE
4,251,343,FALSE,FALSE,TRUE
4,252,239,FALSE,FALSE,TRUE
4,253,238,FALSE,FALSE,TRUE
4,254,240,FALSE,FALSE,TRUE
4,255,344,FALSE,FALSE,TRUE
4,256,151,FALSE,FALSE,TRUE
4,257,152,FALSE,FALSE,TRUE
4,258,153,FALSE,FALSE,TRUE
4,259,241,FALSE,FALSE,TRUE
4,260,345,FALSE,FALSE,TRUE
4,261,242,FALSE,FALSE,TRUE
4,262,346,FALSE,FALSE,TRUE
4,263,243,FALSE,FALSE,TRUE
4,264,154,FALSE,FALSE,TRUE
4,265,244,FALSE,FALSE,TRUE
4,266,347,FALSE,FALSE,TRUE
4,267,245,FALSE,FALSE,TRUE
4,268,348,FALSE,FALSE,TRUE
4,269,246,FALSE,FALSE,TRUE
4,270,370,FALSE,FALSE,TRUE
4,271,371,FALSE,FALSE,TRUE
4,272,327,FALSE,FALSE,TRUE
4,273,328,FALSE,FALSE,TRUE
4,274,329,FALSE,FALSE,TRUE
4,275,372,FALSE,FALSE,TRUE
4,276,373,FALSE,FALSE,TRUE
4,277,374,FALSE,FALSE,TRUE
4,278,317,FALSE,FALSE,TRUE
4,279,318,FALSE,FALSE,TRUE
4,280,319,FALSE,FALSE,TRUE
4,281,320,FALSE,FALSE,TRUE
4,282,321,FALSE,FALSE,TRUE
4,283,335,FALSE,FALSE,TRUE
4,284,336,FALSE,FALSE,TRUE
4,285,334,FALSE,FALSE,TRUE
4,286,337,FALSE,FALSE,TRUE
4,287,338,FALSE,FALSE,TRUE
4,288,339,FALSE,FALSE,TRUE
4,289,340,FALSE,FALSE,TRUE
4,290,341,FALSE,FALSE,TRUE
4,291,381,FALSE,FALSE,TRUE
4,292,382,FALSE,FALSE,TRUE
4,293,383,FALSE,FALSE,TRUE
4,294,384,FALSE,FALSE,TRUE
4,295,385,FALSE,FALSE,TRUE
4,296,386,FALSE,FALSE,TRUE
4,297,387,FALSE,FALSE,TRUE
4,298,388,FALSE,FALSE,TRUE
4,299,389,FALSE,FALSE,TRUE
4,300,390,FALSE,FALSE,TRUE
4,301,391,FALSE,FALSE,TRUE
4,302,392,FALSE,FALSE,TRUE
4,303,393,FALSE,FALSE,TRUE
4,304,394,FALSE,FALSE,TRUE
4,305,395,FALSE,FALSE,TRUE
4,306,396,FALSE,FALSE,TRUE
4,307,397,FALSE,FALSE,TRUE
4,308,398,FALSE,FALSE,TRUE
4,309,399,FALSE,FALSE,TRUE
4,310,400,FALSE,FALSE,TRUE
4,311,70,FALSE,FALSE,FALSE
4,312,71,FALSE,FALSE,FALSE
4,313,72,FALSE,FALSE,FALSE
4,314,73,FALSE,FALSE,FALSE
4,315,74,FALSE,FALSE,FALSE
4,316,75,FALSE,FALSE,FALSE
4,317,76,FALSE,FALSE,FALSE
4,318,77,FALSE,FALSE,FALSE
4,319,401,FALSE,FALSE,TRUE
4,320,402,FALSE,FALSE,TRUE
4,321,403,FALSE,FALSE,TRUE
4,322,404,FALSE,FALSE,TRUE
4,323,405,FALSE,FALSE,TRUE
4,324,406,FALSE,FALSE,TRUE
4,325,407,FALSE,FALSE,TRUE
4,326,408,FALSE,FALSE,TRUE
4,327,409,FALSE,FALSE,TRUE
4,328,80,FALSE,FALSE,FALSE
4,329,81,FALSE,FALSE,FALSE
4,330,418,FALSE,FALSE,TRUE
4,331,419,FALSE,FALSE,TRUE
4,332,410,FALSE,FALSE,TRUE
4,333,411,FALSE,FALSE,TRUE
4,334,412,FALSE,FALSE,TRUE
4,335,413,FALSE,FALSE,TRUE
4,336,414,FALSE,FALSE,TRUE
4,337,415,FALSE,FALSE,TRUE
4,338,416,FALSE,FALSE,TRUE
4,339,417,FALSE,FALSE,TRUE
4,340,420,FALSE,FALSE,TRUE
4,341,421,FALSE,FALSE,TRUE
4,342,422,FALSE,FALSE,TRUE
4,343,423,FALSE,FALSE,TRUE
4,344,424,FALSE,FALSE,TRUE
4,345,425,FALSE,FALSE,TRUE
4,346,426,FALSE,FALSE,TRUE
4,347,427,FALSE,FALSE,TRUE
4,348,60,TRUE,FALSE,FALSE
4,349,61,TRUE,FALSE,FALSE
4,350,62,TRUE,FALSE,TRUE
4,351,63,FALSE,FALSE,FALSE
4,352,64,FALSE,FALSE,FALSE
4,353,65,FALSE,FALSE,FALSE
4,354,66,FALSE,FALSE,FALSE
4,355,428,FALSE,FALSE,TRUE
4,356,429,FALSE,FALSE,TRUE
4,357,430,FALSE,FALSE,TRUE
4,358,431,FALSE,FALSE,TRUE
4,359,432,FALSE,FALSE,TRUE
4,360,433,FALSE,FALSE,TRUE
4,361,434,FALSE,FALSE,TRUE
4,362,435,FALSE,FALSE,TRUE
4,363,436,FALSE,FALSE,TRUE
4,364,437,FALSE,FALSE,TRUE
4,365,438,FALSE,FALSE,TRUE
4,366,439,FALSE,FALSE,TRUE
4,367,440,FALSE,FALSE,TRUE
4,368,441,FALSE,FALSE,TRUE
4,369,442,FALSE,FALSE,TRUE
4,370,443,FALSE,FALSE,TRUE
4,371,444,FALSE,FALSE,TRUE
4,372,445,FALSE,FALSE,TRUE
4,373,446,FALSE,FALSE,TRUE
4,374,447,FALSE,FALSE,TRUE
4,375,448,FALSE,FALSE,TRUE
4,376,449,FALSE,FALSE,TRUE
4,377,82,FALSE,FALSE,FALSE
4,378,83,FALSE,FALSE,FALSE
4,379,450,FALSE,FALSE,TRUE
4,380,451,FALSE,FALSE,TRUE
4,381,452,FALSE,FALSE,TRUE
4,382,453,FALSE,FALSE,TRUE
4,383,454,FALSE,FALSE,TRUE
4,384,455,FALSE,FALSE,TRUE
4,385,456,FALSE,FALSE,TRUE
4,386,457,FALSE,FALSE,TRUE
4,387,458,FALSE,FALSE,TRUE
4,388,459,FALSE,FALSE,TRUE
4,389,460,FALSE,FALSE,TRUE
4,390,461,FALSE,FALSE,TRUE
4,391,462,FALSE,FALSE,TRUE
4,392,463,FALSE,FALSE,TRUE
4,393,78,FALSE,FALSE,FALSE
4,394,79,FALSE,FALSE,FALSE
4,395,464,FALSE,FALSE,TRUE
4,396,465,FALSE,FALSE,TRUE
4,397,466,FALSE,FALSE,TRUE
4,398,467,FALSE,FALSE,TRUE
4,399,468,FALSE,FALSE,TRUE
4,400,469,FALSE,FALSE,TRUE
4,401,470,FALSE,FALSE,TRUE
4,402,471,FALSE,FALSE,TRUE
4,403,472,FALSE,FALSE,TRUE
4,404,473,FALSE,FALSE,TRUE
4,405,474,FALSE,FALSE,TRUE
4,406,475,FALSE,FALSE,TRUE
4,407,476,FALSE,FALSE,TRUE
4,408,477,FALSE,FALSE,TRUE
4,409,40,FALSE,FALSE,TRUE
4,410,41,FALSE,FALSE,TRUE
4,411,42,FALSE,FALSE,TRUE
4,412,43,FALSE,FALSE,TRUE
4,413,44,FALSE,FALSE,TRUE
4,414,478,FALSE,FALSE,TRUE
4,415,479,FALSE,FALSE,TRUE
4,416,480,FALSE,FALSE,TRUE
4,417,481,FALSE,FALSE,TRUE
4,418,482,FALSE,FALSE,TRUE
4,419,483,FALSE,FALSE,TRUE
4,420,484,FALSE,FALSE,TRUE
4,421,485,FALSE,FALSE,TRUE
4,422,486,FALSE,FALSE,TRUE
4,423,487,FALSE,FALSE,TRUE
4,424,488,FALSE,FALSE,TRUE
4,425,489,FALSE,FALSE,TRUE
4,426,490,FALSE,FALSE,TRUE
4,427,491,FALSE,FALSE,TRUE
4,428,492,FALSE,FALSE,TRUE
4,429,493,FALSE,FALSE,TRUE
4,430,494,FALSE,FALSE,TRUE
4,431,495,FALSE,FALSE,TRUE
4,432,496,FALSE,FALSE,TRUE
4,433,497,FALSE,FALSE,TRUE
4,434,498,FALSE,FALSE,TRUE
4,435,499,FALSE,FALSE,TRUE
4,436,500,FALSE,FALSE,TRUE
4,437,501,FALSE,FALSE,TRUE
4,438,502,FALSE,FALSE,TRUE
4,439,503,FALSE,FALSE,TRUE
4,440,504,FALSE,FALSE,TRUE
4,441,505,FALSE,FALSE,TRUE
4,442,506,FALSE,FALSE,TRUE
4,443,507,FALSE,FALSE,TRUE
4,444,508,FALSE,FALSE,TRUE
4,445,509,FALSE,FALSE,TRUE
4,446,510,FALSE,FALSE,TRUE
4,447,511,FALSE,FALSE,TRUE
4,448,512,FALSE,FALSE,TRUE
4,449,513,FALSE,FALSE,TRUE
4,450,514,FALSE,FALSE,TRUE
4,451,515,FALSE,FALSE,TRUE
4,452,516,FALSE,FALSE,TRUE
4,453,517,FALSE,FALSE,TRUE
4,454,518,FALSE,FALSE,TRUE
4,455,519,FALSE,FALSE,TRUE
4,456,520,FALSE,FALSE,TRUE
4,457,521,FALSE,FALSE,TRUE
4,458,522,FALSE,FALSE,TRUE
4,459,523,FALSE,FALSE,TRUE
4,460,524,FALSE,FALSE,TRUE
4,461,525,FALSE,FALSE,TRUE
4,462,526,FALSE,FALSE,TRUE
4,463,527,FALSE,FALSE,TRUE
4,464,528,FALSE,FALSE,TRUE
4,465,529,FALSE,FALSE,TRUE
3,0,101,TRUE,TRUE,TRUE
3,1,102,TRUE,TRUE,TRUE
3,2,103,TRUE,TRUE,TRUE
3,3,90,TRUE,FALSE,FALSE
3,4,91,TRUE,FALSE,FALSE
3,5,92,TRUE,FALSE,FALSE
3,6,93,TRUE,FALSE,FALSE
3,7,94,TRUE,FALSE,FALSE
3,8,95,TRUE,FALSE,FALSE
3,9,96,TRUE,FALSE,FALSE
3,10,97,TRUE,FALSE,FALSE
3,11,97,TRUE,FALSE,FALSE
3,12,97,TRUE,FALSE,FALSE
3,13,0,FALSE,FALSE,TRUE
3,14,1,FALSE,FALSE,TRUE
3,15,2,FALSE,FALSE,TRUE
3,16,3,FALSE,FALSE,TRUE
3,17,4,FALSE,FALSE,TRUE
3,18,5,FALSE,FALSE,TRUE
3,19,6,FALSE,FALSE,TRUE
3,20,7,FALSE,FALSE,TRUE
3,21,8,FALSE,FALSE,TRUE
3,22,9,FALSE,FALSE,TRUE
3,23,10,FALSE,FALSE,TRUE
3,24,11,FALSE,FALSE,TRUE
3,25,12,FALSE,FALSE,TRUE
3,26,13,FALSE,FALSE,TRUE
3,27,14,FALSE,FALSE,TRUE
3,28,15,FALSE,FALSE,TRUE
3,29,24,FALSE,FALSE,TRUE
3,30,25,FALSE,FALSE,TRUE
3,31,18,FALSE,FALSE,FALSE
3,32,19,FALSE,FALSE,FALSE
3,33,20,FALSE,FALSE,FALSE
3,34,21,TRUE,FALSE,FALSE
3,35,22,TRUE,FALSE,FALSE
3,36,23,TRUE,FALSE,FALSE
3,37,26,TRUE,FALSE,FALSE
3,38,27,TRUE,FALSE,FALSE
3,39,104,FALSE,FALSE,TRUE
3,40,105,FALSE,FALSE,TRUE
3,41,106,FALSE,FALSE,TRUE
3,42,107,FALSE,FALSE,TRUE
3,43,132,FALSE,FALSE,TRUE
3,44,145,FALSE,FALSE,TRUE
3,45,157,FALSE,FALSE,TRUE
3,46,108,FALSE,FALSE,TRUE
3,47,109,FALSE,FALSE,TRUE
3,48,110,FALSE,FALSE,TRUE
3,49,137,FALSE,FALSE,TRUE
3,50,134,FALSE,FALSE,TRUE
3,51,136,FALSE,FALSE,TRUE
3,52,111,FALSE,FALSE,TRUE
3,53,112,FALSE,FALSE,TRUE
3,54,113,FALSE,FALSE,TRUE
3,55,114,FALSE,FALSE,TRUE
3,56,115,FALSE,FALSE,TRUE
3,57,116,FALSE,FALSE,TRUE
3,58,117,FALSE,FALSE,TRUE
3,59,118,FALSE,FALSE,TRUE
3,60,158,FALSE,FALSE,TRUE
3,61,119,FALSE,FALSE,TRUE
3,62,120,FALSE,FALSE,TRUE
3,63,147,FALSE,FALSE,TRUE
3,64,121,FALSE,FALSE,TRUE
3,65,122,FALSE,FALSE,TRUE
3,66,135,FALSE,FALSE,TRUE
3,67,133,FALSE,FALSE,TRUE
3,68,123,FALSE,FALSE,TRUE
3,69,148,FALSE,FALSE,TRUE
3,70,124,FALSE,FALSE,TRUE
3,71,125,FALSE,FALSE,TRUE
3,72,146,FALSE,FALSE,TRUE
3,73,155,FALSE,FALSE,TRUE
3,74,126,FALSE,FALSE,TRUE
3,75,127,FALSE,FALSE,TRUE
3,76,156,FALSE,FALSE,TRUE
3,77,128,FALSE,FALSE,TRUE
3,78,129,FALSE,FALSE,TRUE
3,79,130,FALSE,FALSE,TRUE
3,80,131,FALSE,FALSE,TRUE
3,81,138,FALSE,FALSE,TRUE
3,82,139,FALSE,FALSE,TRUE
3,83,140,FALSE,FALSE,TRUE
3,84,141,FALSE,FALSE,TRUE
3,85,173,FALSE,FALSE,TRUE
3,86,144,FALSE,FALSE,TRUE
3,87,143,FALSE,FALSE,TRUE
3,88,142,FALSE,FALSE,TRUE
3,89,149,FALSE,FALSE,TRUE
3,90,150,FALSE,FALSE,TRUE
3,91,151,FALSE,FALSE,TRUE
3,92,152,FALSE,FALSE,TRUE
3,93,153,FALSE,FALSE,TRUE
3,94,154,FALSE,FALSE,TRUE
3,95,172,FALSE,FALSE,TRUE
3,96,174,FALSE,FALSE,TRUE
3,97,159,FALSE,FALSE,TRUE
3,98,160,FALSE,FALSE,TRUE
3,99,161,FALSE,FALSE,TRUE
3,100,162,FALSE,FALSE,TRUE
3,101,163,FALSE,FALSE,TRUE
3,102,164,FALSE,FALSE,TRUE
3,103,165,FALSE,FALSE,TRUE
3,104,166,FALSE,FALSE,TRUE
3,105,167,FALSE,FALSE,TRUE
3,106,168,FALSE,FALSE,TRUE
3,107,169,FALSE,FALSE,TRUE
3,108,170,FALSE,FALSE,TRUE
3,109,171,FALSE,FALSE,TRUE
3,110,176,FALSE,FALSE,TRUE
3,111,177,FALSE,FALSE,TRUE
3,112,178,FALSE,FALSE,TRUE
3,113,175,FALSE,FALSE,TRUE
3,114,179,FALSE,FALSE,TRUE
3,115,180,FALSE,FALSE,TRUE
3,116,181,FALSE,FALSE,TRUE
3,117,182,FALSE,FALSE,TRUE
3,118,183,FALSE,FALSE,TRUE
3,119,184,FALSE,FALSE,TRUE
3,120,185,FALSE,FALSE,TRUE
3,121,186,FALSE,FALSE,TRUE
3,122,187,FALSE,FALSE,TRUE
3,123,188,FALSE,FALSE,TRUE
3,124,189,FALSE,FALSE,TRUE
3,125,190,FALSE,FALSE,TRUE
3,126,191,FALSE,FALSE,TRUE
3,127,192,FALSE,FALSE,TRUE
3,128,193,FALSE,FALSE,TRUE
3,129,194,FALSE,FALSE,TRUE
3,130,195,FALSE,FALSE,TRUE
3,131,196,FALSE,FALSE,TRUE
3,132,197,FALSE,FALSE,TRUE
3,133,198,FALSE,FALSE,TRUE
3,134,199,FALSE,FALSE,TRUE
3,135,200,FALSE,FALSE,TRUE
3,136,201,FALSE,FALSE,TRUE
3,137,202,FALSE,FALSE,TRUE
3,138,203,FALSE,FALSE,TRUE
3,139,16,FALSE,FALSE,TRUE
3,140,17,FALSE,FALSE,TRUE
3,141,204,FALSE,FALSE,TRUE
3,142,205,FALSE,FALSE,TRUE
3,143,206,FALSE,FALSE,TRUE
3,144,207,FALSE,FALSE,TRUE
3,145,208,FALSE,FALSE,TRUE
3,146,209,FALSE,FALSE,TRUE
3,147,210,FALSE,FALSE,TRUE
3,148,211,FALSE,FALSE,TRUE
3,149,212,FALSE,FALSE,TRUE
3,150,213,FALSE,FALSE,TRUE
3,151,214,FALSE,FALSE,TRUE
3,152,215,FALSE,FALSE,TRUE
3,153,216,FALSE,FALSE,TRUE
3,154,217,FALSE,FALSE,TRUE
3,155,218,FALSE,FALSE,TRUE
3,156,219,FALSE,FALSE,TRUE
3,157,220,FALSE,FALSE,TRUE
3,158,221,FALSE,FALSE,TRUE
3,159,222,FALSE,FALSE,TRUE
3,160,223,FALSE,FALSE,TRUE
3,161,224,FALSE,FALSE,TRUE
3,162,225,FALSE,FALSE,TRUE
3,163,226,FALSE,FALSE,TRUE
3,164,227,FALSE,FALSE,TRUE
3,165,228,FALSE,FALSE,TRUE
3,166,229,FALSE,FALSE,TRUE
3,167,230,FALSE,FALSE,TRUE
3,168,231,FALSE,FALSE,TRUE
3,169,232,FALSE,FALSE,TRUE
3,170,233,FALSE,FALSE,TRUE
3,171,234,FALSE,FALSE,TRUE
3,172,235,FALSE,FALSE,TRUE
3,173,236,FALSE,FALSE,TRUE
3,174,237,FALSE,FALSE,TRUE
3,175,238,FALSE,FALSE,TRUE
3,176,239,FALSE,FALSE,TRUE
3,177,240,FALSE,FALSE,TRUE
3,178,241,FALSE,FALSE,TRUE
3,179,242,FALSE,FALSE,TRUE
3,180,243,FALSE,FALSE,TRUE
3,181,244,FALSE,FALSE,TRUE
3,182,245,FALSE,FALSE,TRUE
3,183,246,FALSE,FALSE,TRUE
3,184,247,FALSE,FALSE,TRUE
3,185,248,FALSE,FALSE,TRUE
3,186,249,FALSE,FALSE,TRUE
3,187,250,FALSE,FALSE,TRUE
3,188,251,FALSE,FALSE,TRUE
3,189,252,FALSE,FALSE,TRUE
3,190,253,FALSE,FALSE,TRUE
3,191,254,FALSE,FALSE,TRUE
3,192,255,FALSE,FALSE,TRUE
3,193,256,FALSE,FALSE,TRUE
3,194,257,FALSE,FALSE,TRUE
3,195,258,FALSE,FALSE,TRUE
3,196,259,FALSE,FALSE,TRUE
3,197,260,FALSE,FALSE,TRUE
3,198,261,FALSE,FALSE,TRUE
3,199,262,FALSE,FALSE,TRUE
3,200,263,FALSE,FALSE,TRUE
3,201,264,FALSE,FALSE,TRUE
3,202,265,FALSE,FALSE,TRUE
3,203,266,FALSE,FALSE,TRUE
3,204,28,FALSE,FALSE,TRUE
3,205,267,FALSE,FALSE,TRUE
3,206,268,FALSE,FALSE,TRUE
3,207,269,FALSE,FALSE,TRUE
3,208,270,FALSE,FALSE,TRUE
3,209,271,FALSE,FALSE,TRUE
3,210,272,FALSE,FALSE,TRUE
3,211,273,FALSE,FALSE,TRUE
3,212,274,FALSE,FALSE,TRUE
3,213,275,FALSE,FALSE,TRUE
3,214,276,FALSE,FALSE,TRUE
3,215,277,FALSE,FALSE,TRUE
3,216,278,FALSE,FALSE,TRUE
3,217,279,FALSE,FALSE,TRUE
3,218,280,FALSE,FALSE,TRUE
3,219,281,FALSE,FALSE,TRUE
3,220,282,FALSE,FALSE,TRUE
3,221,29,FALSE,FALSE,TRUE
3,222,283,FALSE,FALSE,TRUE
3,223,284,FALSE,FALSE,TRUE
3,224,285,FALSE,FALSE,TRUE
3,225,286,FALSE,FALSE,TRUE
3,226,287,FALSE,FALSE,TRUE
3,227,288,FALSE,FALSE,TRUE
3,228,289,FALSE,FALSE,TRUE
3,229,290,FALSE,FALSE,TRUE
3,230,291,FALSE,FALSE,TRUE
3,231,292,FALSE,FALSE,TRUE
3,232,293,FALSE,FALSE,TRUE
3,233,294,FALSE,FALSE,TRUE
3,234,295,FALSE,FALSE,TRUE
3,235,296,FALSE,FALSE,TRUE
3,236,297,FALSE,FALSE,TRUE
3,237,298,FALSE,FALSE,TRUE
3,238,299,FALSE,FALSE,TRUE
3,239,300,FALSE,FALSE,TRUE
3,240,301,FALSE,FALSE,TRUE
3,241,302,FALSE,FALSE,TRUE
3,242,303,FALSE,FALSE,TRUE
3,243,304,FALSE,FALSE,TRUE
3,244,305,FALSE,FALSE,TRUE
3,245,306,FALSE,FALSE,TRUE
3,246,307,FALSE,FALSE,TRUE
3,247,308,FALSE,FALSE,TRUE
3,248,309,FALSE,FALSE,TRUE
3,249,310,FALSE,FALSE,TRUE
3,250,311,FALSE,FALSE,TRUE
3,251,312,FALSE,FALSE,TRUE
3,252,313,FALSE,FALSE,TRUE
3,253,314,FALSE,FALSE,TRUE
3,254,315,FALSE,FALSE,TRUE
3,255,316,FALSE,FALSE,TRUE
3,256,317,FALSE,FALSE,TRUE
3,257,318,FALSE,FALSE,TRUE
3,258,319,FALSE,FALSE,TRUE
3,259,320,FALSE,FALSE,TRUE
3,260,321,FALSE,FALSE,TRUE
3,261,322,FALSE,FALSE,TRUE
3,262,323,FALSE,FALSE,TRUE
3,263,324,FALSE,FALSE,TRUE
3,264,325,FALSE,FALSE,TRUE
3,265,326,FALSE,FALSE,TRUE
3,266,327,FALSE,FALSE,TRUE
3,267,328,FALSE,FALSE,TRUE
3,268,329,FALSE,FALSE,TRUE
3,269,330,FALSE,FALSE,TRUE
3,270,331,FALSE,FALSE,TRUE
3,271,332,FALSE,FALSE,TRUE
3,272,333,FALSE,FALSE,TRUE
3,273,334,FALSE,FALSE,TRUE
3,274,335,FALSE,FALSE,TRUE
3,275,336,FALSE,FALSE,TRUE
3,276,337,FALSE,FALSE,TRUE
3,277,338,FALSE,FALSE,TRUE
3,278,339,FALSE,FALSE,TRUE
3,279,340,FALSE,FALSE,TRUE
3,280,341,FALSE,FALSE,TRUE
3,281,342,FALSE,FALSE,TRUE
3,282,343,FALSE,FALSE,TRUE
3,283,344,FALSE,FALSE,TRUE
3,284,345,FALSE,FALSE,TRUE
3,285,346,FALSE,FALSE,TRUE
3,286,347,FALSE,FALSE,TRUE
3,287,348,FALSE,FALSE,TRUE
3,288,349,FALSE,FALSE,TRUE
3,289,350,FALSE,FALSE,TRUE
3,290,351,FALSE,FALSE,TRUE
3,291,352,FALSE,FALSE,TRUE
3,292,353,FALSE,FALSE,TRUE
3,293,354,FALSE,FALSE,TRUE
3,294,355,FALSE,FALSE,TRUE
3,295,356,FALSE,FALSE,TRUE
3,296,357,FALSE,FALSE,TRUE
3,297,358,FALSE,FALSE,TRUE
3,298,359,FALSE,FALSE,TRUE
3,299,360,FALSE,FALSE,TRUE
3,300,361,FALSE,FALSE,TRUE
3,301,362,FALSE,FALSE,TRUE
3,302,363,FALSE,FALSE,TRUE
3,303,364,FALSE,FALSE,TRUE
3,304,365,FALSE,FALSE,TRUE
3,305,366,FALSE,FALSE,TRUE
3,306,367,FALSE,FALSE,TRUE
3,307,368,FALSE,FALSE,TRUE
3,308,369,FALSE,FALSE,TRUE
3,309,370,FALSE,FALSE,TRUE
3,310,371,FALSE,FALSE,TRUE
3,311,372,FALSE,FALSE,TRUE
3,312,373,FALSE,FALSE,TRUE
3,313,374,FALSE,FALSE,TRUE
